,host_id,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_neighbourhood,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,city,zipcode,market,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,host_for_years
966,24157036,within an hour,1.0,0.92,f,telegraph hill,79,t,t,union station,denver,80202,Denver,39.749109999999995,-104.99711,t,condominium,entire home/apt,2,1.0,1.0,1.0,real bed,124.0,,,225.0,1,0.0,90,1125,90,90,1125,1125,90.0,1125.0,0,0,0,179,1,0,1.9424657534246574,1.9424657534246574,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,40,40,0,0,0.04,5.597260273972603
967,51523824,within an hour,1.0,0.97,t,university,2,t,t,university,denver,80210,Denver,39.66891,-104.96703000000001,t,house,entire home/apt,6,3.0,3.0,3.0,real bed,190.0,,250.0,120.0,4,0.0,2,14,2,2,14,14,2.0,14.0,0,0,0,0,66,18,3.3534246575342466,0.3643835616438356,99.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,2,2,0,0,1.62,4.536986301369863
968,112936416,within an hour,1.0,1.0,f,washington park west,1,t,f,washington park west,denver,80209,Denver,39.69804,-104.97693999999998,t,house,entire home/apt,3,1.0,1.0,2.0,real bed,89.0,,,,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,0,0,0,0,201,36,3.2383561643835614,0.1917808219178082,95.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,1,1,0,0,5.1,3.43013698630137
969,32766212,within a few hours,1.0,0.96,t,cole,2,t,f,cole,denver,80205,Denver,39.76376,-104.96112,t,house,private room,2,1.0,1.0,1.0,real bed,65.0,,0.0,0.0,1,25.0,4,366,4,4,366,366,4.0,366.0,24,54,79,346,46,15,3.3068493150684932,0.30684931506849317,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,2,0,2,0,1.14,5.153424657534247
970,113264599,,,,f,capitol hill,1,t,f,capitol hill,denver,80203,Denver,39.73041,-104.98723000000001,t,apartment,entire home/apt,2,1.0,1.0,1.0,real bed,125.0,,,,1,0.0,1,4,1,1,4,4,1.0,4.0,0,0,0,0,1,0,3.356164383561644,3.356164383561644,80.0,10.0,6.0,10.0,10.0,10.0,8.0,t,f,flexible,f,f,1,1,0,0,0.02,3.4246575342465753
971,65414250,within a few hours,1.0,0.99,t,sunnyside,2,t,f,sunnyside,denver,80211,Denver,39.770379999999996,-105.01064,t,guesthouse,entire home/apt,3,1.0,0.0,1.0,real bed,350.0,,500.0,85.0,1,12.0,2,15,2,2,1125,1125,2.0,1125.0,2,13,43,97,58,30,2.191780821917808,0.049315068493150684,98.0,10.0,10.0,10.0,10.0,10.0,9.0,t,t,strict_14_with_grace_period,f,f,2,2,0,0,2.17,4.2465753424657535
972,16927310,within an hour,1.0,0.67,f,west colfax,2,t,t,west colfax,denver,80204,Denver,39.7437,-105.03118,t,townhouse,entire home/apt,6,3.5,3.0,3.0,real bed,199.0,,0.0,180.0,6,25.0,4,1125,4,20,1125,1125,5.8,1125.0,11,14,41,130,8,2,2.164383561643836,0.8273972602739726,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.3,6.038356164383561
973,24517598,within an hour,1.0,0.99,t,west highland,2,t,f,west highland,denver,80211,Denver,39.762809999999995,-105.03773999999999,t,apartment,entire home/apt,2,1.0,1.0,1.0,real bed,100.0,,0.0,50.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,11,11,25,38,1,0,2.936986301369863,2.936986301369863,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,2,2,0,0,0.03,5.5698630136986305
974,114064650,within an hour,1.0,1.0,t,city park,1,t,t,city park,denver,80206,Denver,39.7432,-104.9515,t,condominium,entire home/apt,4,1.0,1.0,2.0,real bed,100.0,,950.0,200.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,7,11,41,316,5,3,1.8657534246575342,0.2328767123287671,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,1,1,0,0,0.22,3.4136986301369863
975,44392183,within a few hours,1.0,1.0,f,west colfax,1,t,t,west colfax,denver,80204,Denver,39.73839,-105.02968,t,townhouse,entire home/apt,8,2.5,3.0,4.0,real bed,136.0,,500.0,135.0,4,20.0,3,30,3,3,1125,1125,3.0,1125.0,0,27,57,146,70,2,3.3808219178082193,0.8082191780821918,98.0,10.0,10.0,10.0,10.0,9.0,10.0,t,t,strict_14_with_grace_period,f,f,1,1,0,0,1.7,4.786301369863014
976,9330597,within an hour,1.0,1.0,t,five points,1,t,t,five points,denver,80216,Denver,39.76501,-104.98601000000001,t,apartment,entire home/apt,2,1.0,1.0,1.0,real bed,100.0,,,40.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,3,27,56,56,149,30,3.3917808219178083,0.0410958904109589,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,1,1,0,0,3.61,6.726027397260274
977,3811839,within an hour,1.0,0.98,t,city park west,3,t,t,city park west,denver,80206,Denver,39.74589,-104.96288999999999,t,apartment,private room,2,1.0,1.0,1.0,real bed,70.0,,100.0,50.0,1,0.0,1,7,1,1,1125,1125,1.0,1125.0,18,46,75,75,285,75,3.3589041095890413,0.030136986301369864,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,3,0,3,0,6.97,7.726027397260274
978,3042995,within an hour,1.0,0.96,t,northeast,9,t,t,gateway - green valley ranch,denver,80249,Denver,39.79391,-104.73903,t,house,private room,2,1.0,1.0,1.0,real bed,75.0,,0.0,20.0,2,0.0,5,90,5,5,90,90,5.0,90.0,8,27,31,31,114,2,3.1890410958904107,0.6356164383561644,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,1,0,1,0,2.94,7.936986301369863
979,63281369,,,,f,congress park,1,t,f,congress park,denver,80206,Denver,39.733779999999996,-104.94143999999999,t,apartment,entire home/apt,2,1.5,1.0,1.0,real bed,80.0,,,,1,0.0,2,14,2,2,14,14,2.0,14.0,0,0,0,0,19,0,3.350684931506849,3.1616438356164385,95.0,10.0,10.0,10.0,10.0,9.0,10.0,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.47,4.287671232876712
980,83062586,within an hour,1.0,0.95,f,washington park west,2,t,t,washington park west,denver,80209,Denver,39.70092,-104.98017,t,apartment,entire home/apt,2,1.0,1.0,2.0,real bed,50.0,,0.0,75.0,2,25.0,1,1125,1,1,1125,1125,1.0,1125.0,2,14,44,134,36,14,3.315068493150685,0.29863013698630136,96.0,10.0,9.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,2,2,0,0,0.89,3.96986301369863
981,29874040,,,,f,,1,t,t,hampden south,aurora,80014,Denver,39.6457,-104.88073,t,condominium,entire home/apt,5,2.0,2.0,2.0,real bed,85.0,,300.0,65.0,1,15.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,2,0,2.663013698630137,2.293150684931507,100.0,10.0,10.0,10.0,10.0,10.0,10.0,f,f,flexible,f,f,1,1,0,0,0.06,5.271232876712329
982,114679664,,,,f,southmoor park,1,t,f,southmoor park,denver,80237,Denver,39.624320000000004,-104.90772,t,apartment,private room,1,1.0,1.0,1.0,real bed,65.0,,,,1,0.0,1,20,1,1,20,20,1.0,20.0,0,0,0,0,0,0,,,,,,,,,,t,f,flexible,f,f,1,0,1,0,,3.4
983,44887902,within an hour,1.0,1.0,t,barnum west,1,t,t,barnum west,denver,80204,Denver,39.72514,-105.04135,t,bungalow,private room,2,1.5,1.0,1.0,real bed,39.0,,,,1,10.0,1,3,1,1,3,3,1.0,3.0,13,43,72,72,151,27,3.3424657534246576,0.3698630136986301,97.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,moderate,f,f,1,0,1,0,3.71,4.76986301369863
984,59668410,within a few hours,1.0,,f,stapleton,2,t,t,stapleton,denver,80238,Denver,39.75631,-104.87615,t,guesthouse,entire home/apt,3,1.0,0.0,2.0,real bed,100.0,,150.0,40.0,1,0.0,1,1125,1,1,1125,1125,1.0,1125.0,0,0,0,0,16,0,3.3917808219178083,3.26027397260274,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,2,2,0,0,0.39,4.3561643835616435
985,115057307,within an hour,1.0,1.0,t,ruby hill,1,t,f,ruby hill,denver,80223,Denver,39.691590000000005,-105.0108,t,house,private room,2,1.0,1.0,2.0,real bed,40.0,,,,1,0.0,1,3,1,1,3,3,1.0,3.0,12,42,72,162,123,25,3.3698630136986303,0.0821917808219178,98.0,10.0,9.0,10.0,10.0,10.0,10.0,t,t,flexible,f,f,1,0,1,0,3.0,3.3972602739726026
986,10493254,within an hour,1.0,0.6,t,sloane lake,2,t,t,sloan lake,denver,80212,Denver,39.75392,-105.0391,t,house,entire home/apt,8,3.5,4.0,4.0,real bed,250.0,,1750.0,200.0,4,25.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,20,295,3,1,2.915068493150685,0.9863013698630136,93.0,10.0,8.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.08,6.564383561643836
987,24157036,within an hour,1.0,0.92,f,telegraph hill,79,t,t,cbd,denver,80202,Denver,39.74423,-104.99592,t,condominium,entire home/apt,2,1.0,1.0,1.0,real bed,175.0,,0.0,300.0,1,0.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,179,0,0,,,,,,,,,,t,f,strict_14_with_grace_period,f,f,40,40,0,0,,5.594520547945206
988,27128741,within an hour,1.0,1.0,t,five points,2,t,t,five points,denver,80205,Denver,39.74845,-104.97413999999999,t,townhouse,private room,4,1.5,1.0,2.0,real bed,85.0,,0.0,50.0,2,25.0,1,1125,1,1,1125,1125,1.0,1125.0,13,30,60,333,245,44,3.293150684931507,0.038356164383561646,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,moderate,f,f,1,0,1,0,6.11,5.4082191780821915
989,14488214,within a few hours,1.0,0.9,f,cheesman park,1,t,t,cheesman park,denver,80218,Denver,39.73925,-104.9692,t,condominium,entire home/apt,5,2.0,2.0,2.0,real bed,120.0,,500.0,100.0,4,25.0,3,21,3,3,1125,1125,3.0,1125.0,0,6,14,40,8,4,1.2684931506849315,0.6931506849315069,95.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,1,1,0,0,0.52,6.197260273972603
990,45042038,within an hour,1.0,1.0,t,five points,1,t,t,five points,denver,80205,Denver,39.75322,-104.97923999999999,t,townhouse,entire home/apt,6,1.5,2.0,3.0,real bed,345.0,,,100.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,13,34,56,326,105,12,3.315068493150685,0.28493150684931506,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,flexible,f,f,1,1,0,0,2.6,4.764383561643836
991,115562717,within an hour,1.0,0.99,t,university,2,t,f,university,denver,80210,Denver,39.669740000000004,-104.97311,t,bungalow,entire home/apt,6,2.0,3.0,3.0,real bed,225.0,,500.0,160.0,6,25.0,29,90,29,29,90,90,29.0,90.0,0,0,0,0,88,22,3.336986301369863,0.27671232876712326,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,2,2,0,0,2.17,3.389041095890411
992,53312831,,,1.0,t,city park west,1,t,t,city park west,denver,80205,Denver,39.74995,-104.97296999999999,t,guest suite,entire home/apt,2,1.0,0.0,1.0,real bed,65.0,,0.0,30.0,2,0.0,1,2,1,1,2,2,1.0,2.0,0,0,0,0,248,18,3.3808219178082193,0.810958904109589,96.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,moderate,f,f,1,1,0,0,6.02,4.487671232876712
993,10586703,within an hour,1.0,1.0,t,,1,t,t,city park west,denver,80205,Denver,39.74885,-104.96128999999999,t,house,entire home/apt,2,1.0,1.0,1.0,real bed,65.0,,250.0,50.0,1,0.0,28,365,28,28,1125,1125,28.0,1125.0,19,19,19,266,55,9,3.126027397260274,0.12602739726027398,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,moderate,f,f,1,1,0,0,1.44,6.5479452054794525
994,115562717,within an hour,1.0,0.99,t,university,2,t,f,university,denver,80210,Denver,39.66871,-104.97178999999998,t,guest suite,entire home/apt,2,1.0,1.0,1.0,real bed,85.0,,300.0,60.0,1,0.0,2,90,2,2,1125,1125,2.0,1125.0,0,0,0,37,209,56,3.3698630136986303,0.1095890410958904,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,2,2,0,0,5.09,3.389041095890411
995,116255753,within a few hours,1.0,0.9,t,rosedale,1,t,t,rosedale,denver,80210,Denver,39.678309999999996,-104.97915,t,guest suite,entire home/apt,2,1.0,2.0,2.0,real bed,54.0,,400.0,35.0,2,100.0,1,25,1,1,1125,1125,1.0,1125.0,0,0,0,0,174,27,3.326027397260274,0.273972602739726,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,1,1,0,0,4.3,3.3753424657534246
996,14377152,within a day,1.0,0.95,t,five points,2,t,t,five points,denver,80205,Denver,39.75131,-104.97684,t,bungalow,entire home/apt,8,2.0,3.0,4.0,real bed,288.0,,,75.0,1,0.0,2,15,2,2,15,15,2.0,15.0,20,50,80,166,55,9,3.334246575342466,0.2876712328767123,97.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,1,1,0,0,1.35,6.205479452054795
997,28977981,,,,f,speer,1,t,t,speer,denver,80209,Denver,39.71642,-104.98008999999999,t,house,entire home/apt,6,1.0,3.0,3.0,real bed,215.0,,0.0,80.0,2,15.0,1,10,1,2,10,10,1.1,10.0,0,0,0,0,8,0,3.33972602739726,2.4904109589041097,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,moderate,f,f,1,1,0,0,0.2,5.3123287671232875
998,111422650,within an hour,1.0,0.95,t,university hills,1,t,t,university hills,denver,80222,Denver,39.66679,-104.93413000000001,t,house,entire home/apt,4,1.0,2.0,2.0,real bed,89.0,,450.0,50.0,2,10.0,30,1000,30,30,1125,1125,30.0,1125.0,0,13,17,288,88,15,3.3068493150684932,0.052054794520547946,98.0,10.0,10.0,10.0,10.0,9.0,10.0,t,t,moderate,f,f,1,1,0,0,2.19,3.4575342465753423
999,116858592,,,1.0,f,university hills,1,t,f,university hills,denver,80222,Denver,39.66487,-104.92993999999999,t,house,entire home/apt,5,1.0,2.0,3.0,real bed,999.0,,0.0,100.0,1,0.0,120,1125,120,120,1125,1125,120.0,1125.0,29,59,89,363,13,4,3.3013698630136985,0.5808219178082191,98.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.32,3.3643835616438356
1000,104458045,within a few hours,1.0,1.0,t,,3,t,f,baker,denver,80223,Denver,39.71978,-104.99133,t,house,private room,2,1.0,1.0,1.0,real bed,61.0,,100.0,35.0,2,10.0,2,30,2,2,1125,1125,2.0,1125.0,5,20,45,134,107,45,2.824657534246575,0.29863013698630136,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,1,0,1,0,3.11,3.6082191780821917
1001,88744516,within an hour,1.0,0.86,f,speer,4,t,t,speer,denver,80209,Denver,39.71752,-104.98629,t,bed and breakfast,hotel room,2,1.0,1.0,1.0,real bed,123.0,,0.0,0.0,1,7.0,1,30,1,1,30,30,1.0,30.0,30,55,83,358,4,2,2.797260273972603,0.024657534246575342,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,4,0,2,0,0.12,3.893150684931507
1002,24326234,within an hour,1.0,1.0,t,capitol hill,2,t,t,capitol hill,denver,80203,Denver,39.7356,-104.98045,t,apartment,entire home/apt,5,1.0,2.0,3.0,real bed,85.0,,0.0,60.0,4,25.0,30,1125,30,30,1125,1125,30.0,1125.0,0,0,0,205,232,32,3.326027397260274,0.07945205479452055,98.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,3,3,0,0,5.73,5.583561643835616
1003,117026480,within an hour,1.0,1.0,t,university,1,t,f,university,denver,80210,Denver,39.68067,-104.96871999999999,t,guest suite,entire home/apt,2,1.0,0.0,4.0,real bed,72.0,,,45.0,2,10.0,2,1125,2,2,1125,1125,2.0,1125.0,2,30,60,60,180,61,3.1424657534246574,0.0027397260273972603,97.0,10.0,10.0,10.0,10.0,10.0,9.0,t,f,strict_14_with_grace_period,f,f,1,1,0,0,4.7,3.361643835616438
1004,117130827,within an hour,1.0,1.0,t,whittier,2,t,f,whittier,denver,80205,Denver,39.76077,-104.96895,t,house,private room,2,1.0,1.0,1.0,real bed,51.0,,0.0,19.0,1,0.0,2,1125,2,2,1125,1125,2.0,1125.0,13,37,61,61,205,46,3.249315068493151,0.2876712328767123,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,moderate,f,f,2,1,1,0,5.18,3.3589041095890413
1005,64483279,,,,f,speer,1,t,f,speer,denver,80209,Denver,39.71425,-104.98338999999999,t,apartment,entire home/apt,3,1.0,1.0,2.0,real bed,85.0,,,,1,0.0,1,23,1,1,23,23,1.0,23.0,0,0,0,0,13,0,3.2794520547945205,3.1835616438356165,88.0,10.0,7.0,10.0,10.0,10.0,9.0,t,f,flexible,f,f,1,1,0,0,0.33,4.260273972602739
1006,59101118,within an hour,1.0,0.98,t,washington virginia vale,2,t,t,barnum,denver,80219,Denver,39.721379999999996,-105.03221,t,guest suite,entire home/apt,4,1.0,1.0,2.0,real bed,108.0,,0.0,30.0,2,10.0,2,1125,2,2,1125,1125,2.0,1125.0,3,16,34,303,206,126,3.2986301369863016,0.049315068493150684,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,moderate,f,f,2,2,0,0,5.13,4.36986301369863
1007,20230599,within a day,0.5,0.96,f,lincoln park,2,t,t,lincoln park,denver,80204,Denver,39.7312,-104.99876,t,house,private room,2,1.5,1.0,1.0,real bed,50.0,,0.0,10.0,1,0.0,2,1125,2,3,1125,1125,2.1,1125.0,0,0,0,0,125,37,3.3123287671232875,0.27945205479452057,94.0,9.0,9.0,10.0,10.0,10.0,9.0,t,f,moderate,f,f,2,0,2,0,3.1,5.865753424657535
1008,109952119,,,1.0,t,,1,t,t,capitol hill,denver,80203,Denver,39.73333,-104.97745,t,apartment,entire home/apt,2,1.0,1.0,1.0,real bed,142.0,,200.0,30.0,1,0.0,3,5,2,3,1125,1125,2.9,1125.0,0,0,0,0,49,9,3.2794520547945205,0.6136986301369863,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,1,1,0,0,1.23,3.4821917808219176
1009,117687319,within a few hours,1.0,0.96,f,sunnyside,1,t,t,sunnyside,denver,80211,Denver,39.770920000000004,-105.01446999999999,t,house,private room,2,1.0,1.0,1.0,real bed,37.0,,,18.0,1,5.0,1,20,1,1,20,20,1.0,20.0,2,11,11,11,133,20,3.3123287671232875,0.00821917808219178,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,1,0,1,0,3.3,3.350684931506849
1010,117694686,within an hour,1.0,1.0,t,gateway / green valley ranch,1,t,f,gateway - green valley ranch,denver,80249,Denver,39.79265,-104.73569,t,house,private room,2,1.5,1.0,1.0,real bed,45.0,,,5.0,1,0.0,1,5,1,1,1125,1125,1.0,1125.0,0,0,0,0,254,49,3.2575342465753425,0.04657534246575343,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,flexible,f,f,1,0,1,0,6.4,3.350684931506849
1011,117149994,within an hour,1.0,0.93,t,city park,1,t,f,city park,denver,80206,Denver,39.74408,-104.94646999999999,t,apartment,entire home/apt,2,1.0,0.0,1.0,real bed,85.0,,0.0,25.0,1,0.0,3,1125,3,3,1125,1125,3.0,1125.0,0,0,0,0,74,13,2.9835616438356163,0.0958904109589041,99.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,moderate,f,f,1,1,0,0,2.04,3.356164383561644
1012,117968196,within an hour,1.0,0.0,f,capitol hill,1,t,f,capitol hill,denver,80203,Denver,39.73133,-104.9858,t,condominium,entire home/apt,2,1.0,1.0,1.0,real bed,69.0,,,,1,0.0,180,1125,180,180,1125,1125,180.0,1125.0,0,0,26,301,0,0,,,,,,,,,,t,t,flexible,f,f,1,1,0,0,,3.345205479452055
1013,25444350,,,1.0,f,cherry creek,2,t,t,cherry creek,denver,80206,Denver,39.7233,-104.95358,t,house,entire home/apt,6,2.0,3.0,3.0,real bed,349.0,,750.0,175.0,4,50.0,3,1125,3,3,1125,1125,3.0,1125.0,0,12,42,132,4,0,2.8986301369863012,2.186301369863014,95.0,10.0,10.0,10.0,10.0,10.0,10.0,t,f,strict_14_with_grace_period,f,f,1,1,0,0,0.11,5.493150684931507
1014,61434393,within an hour,1.0,1.0,t,five points,1,t,t,five points,denver,80205,Denver,39.74848,-104.97471999999999,t,house,private room,2,1.0,1.0,1.0,real bed,140.0,,0.0,25.0,1,0.0,3,60,3,3,1125,1125,3.0,1125.0,0,23,53,142,99,23,3.2986301369863016,0.3698630136986301,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,flexible,f,f,1,0,1,0,2.46,4.326027397260274
1015,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.75639,-104.99101,t,apartment,entire home/apt,6,2.0,2.0,3.0,real bed,1004.0,,0.0,110.0,6,0.0,1,365,1,99,365,365,22.9,365.0,29,46,63,335,21,15,1.4958904109589042,0.3150684931506849,96.0,10.0,9.0,9.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,1.15,3.4054794520547946
1016,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.756240000000005,-104.99093,t,apartment,entire home/apt,6,2.0,2.0,3.0,real bed,1004.0,,0.0,110.0,6,0.0,1,365,1,99,365,365,22.9,365.0,24,53,83,358,7,4,1.5397260273972602,0.2821917808219178,97.0,9.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,0.37,3.4054794520547946
1017,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.754540000000006,-104.98952,t,apartment,entire home/apt,4,1.0,1.0,2.0,real bed,1004.0,,0.0,110.0,4,0.0,1,365,1,99,365,365,22.5,365.0,29,50,80,350,5,3,1.7095890410958905,0.5013698630136987,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,0.24,3.408219178082192
1018,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.75678,-104.99091999999999,t,apartment,entire home/apt,6,2.0,2.0,3.0,real bed,1004.0,,0.0,110.0,6,0.0,1,365,1,99,365,365,22.9,365.0,29,59,82,357,4,1,1.8602739726027397,0.6876712328767123,80.0,9.0,10.0,7.0,7.0,10.0,9.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,0.18,3.4054794520547946
1019,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.75543,-104.99143000000001,t,apartment,entire home/apt,4,1.0,1.0,2.0,real bed,1004.0,,0.0,110.0,4,0.0,1,365,1,99,365,365,22.9,365.0,29,59,86,361,2,0,1.5123287671232877,1.4383561643835616,90.0,10.0,9.0,10.0,9.0,10.0,9.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,0.11,3.4054794520547946
1020,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.75631,-104.98918,t,apartment,entire home/apt,6,1.0,2.0,3.0,real bed,1009.0,,0.0,110.0,6,0.0,1,365,1,99,365,365,22.9,365.0,29,59,89,364,1,1,0.3452054794520548,0.3452054794520548,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,0.24,3.4054794520547946
1021,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.756640000000004,-104.9892,t,apartment,entire home/apt,6,2.0,2.0,3.0,real bed,1004.0,,0.0,110.0,6,0.0,1,365,1,99,365,365,22.9,365.0,25,55,85,360,8,7,1.5342465753424657,0.4,93.0,10.0,9.0,9.0,10.0,10.0,9.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,0.43,3.4054794520547946
1022,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.75546,-104.98948,t,apartment,entire home/apt,6,2.0,2.0,3.0,real bed,1004.0,,0.0,110.0,6,0.0,1,365,1,99,365,365,22.9,365.0,29,59,89,361,4,2,1.4767123287671233,0.5041095890410959,90.0,10.0,8.0,10.0,10.0,10.0,9.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,0.22,3.4054794520547946
1023,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.756240000000005,-104.9901,t,apartment,entire home/apt,6,2.0,2.0,3.0,real bed,1004.0,,0.0,110.0,6,0.0,1,365,1,99,365,365,22.9,365.0,29,59,89,364,0,0,,,,,,,,,,t,t,strict_14_with_grace_period,f,f,28,28,0,0,,3.4054794520547946
1024,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.755359999999996,-104.99156,t,apartment,entire home/apt,6,2.0,2.0,3.0,real bed,1004.0,,0.0,110.0,6,0.0,1,365,1,99,365,365,22.9,365.0,29,59,78,353,19,17,1.547945205479452,0.2328767123287671,95.0,10.0,9.0,9.0,10.0,10.0,9.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,1.01,3.4054794520547946
1025,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.75679,-104.98965,t,apartment,entire home/apt,6,2.0,2.0,3.0,real bed,1004.0,,0.0,110.0,6,0.0,1,365,1,99,365,365,22.9,365.0,26,53,80,355,1,1,0.5780821917808219,0.5780821917808219,100.0,10.0,10.0,10.0,10.0,10.0,10.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,0.14,3.4054794520547946
1026,114353388,a few days or more,0.3,0.98,f,,1008,t,t,five points,denver,80205,Denver,39.75632,-104.99117,t,apartment,entire home/apt,6,2.0,2.0,3.0,real bed,1004.0,,0.0,110.0,6,0.0,1,365,1,99,365,365,22.9,365.0,24,50,80,355,1,1,0.3232876712328767,0.3232876712328767,40.0,2.0,2.0,8.0,8.0,8.0,2.0,t,t,strict_14_with_grace_period,f,f,28,28,0,0,0.25,3.4054794520547946
